Id,Total words,Average words per sentence,Total OOV words,Most common word unigram,Most common word bigram,Most common word trigram
242,325,14.772727272727273,87,"(14, 4, 3)","(14, 4, 3)","(14, 4, 3)"
242,325,14.772727272727273,87,"(14, 4, 3)","(14, 4, 3)","(14, 4, 3)"
242,325,14.772727272727273,87,"(14, 4, 3)","(14, 4, 3)","(14, 4, 3)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
240,597,31.42105263157895,109,"(13, 5, 2)","(13, 5, 2)","(13, 5, 2)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
136,651,25.03846153846154,156,"(26, 6, 5)","(26, 6, 5)","(26, 6, 5)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
137,408,15.692307692307692,79,"(9, 3, 2)","(9, 3, 2)","(9, 3, 2)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
241,268,20.615384615384617,55,"(11, 2, 1)","(11, 2, 1)","(11, 2, 1)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
251,187,15.583333333333334,34,"(4, 2, 2)","(4, 2, 2)","(4, 2, 2)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
245,300,21.428571428571427,55,"(5, 2, 1)","(5, 2, 1)","(5, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
127,292,18.25,68,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
133,219,12.882352941176471,57,"(12, 2, 2)","(12, 2, 2)","(12, 2, 2)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
132,514,28.555555555555557,98,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
244,408,15.11111111111111,62,"(11, 4, 2)","(11, 4, 2)","(11, 4, 2)"
